Estado de México,ICI,0,63.31110153,0,63.31110153,0,63.31110153,0,63.31110153,0,63.31110153,0,63.31110153
Estado de México,ICT,2,88.33603834,2,88.33603834,2,88.33603834,2,88.33603834,2,88.33603834,2,88.33603834
Estado de México,IIT,3,190.6744774,3,190.6744774,3,190.6744774,3,190.6744774,3,190.6744774,3,190.6744774
Estado de México,NEG,14,262.4514155,14,262.4514155,14,262.4514155,14,262.4514155,14,262.4514155,14,262.4514155
Guadalajara,AMC,1,63.34349381,1,63.34349381,1,63.34349381,1,63.34349381,1,63.34349381,1,63.34349381
Guadalajara,CIS,3,57.22975352,3,57.22975352,3,57.22975352,3,57.22975352,3,57.22975352,3,57.22975352
Guadalajara,ESC,3,137.4783578,3,137.4783578,3,137.4783578,3,137.4783578,3,137.4783578,3,137.4783578
Guadalajara,IBQ,1,60.26137805,1,60.26137805,1,60.26137805,1,60.26137805,1,60.26137805,1,60.26137805
Guadalajara,ICI,1,30.85072674,1,30.85072674,1,30.85072674,1,30.85072674,1,30.85072674,1,30.85072674
Guadalajara,ICT,5,115.4916876,5,115.4916876,5,115.4916876,5,115.4916876,5,115.4916876,5,115.4916876
Guadalajara,IIT,2,247.6032125,2,247.6032125,2,247.6032125,2,247.6032125,2,247.6032125,2,247.6032125
Guadalajara,NEG,7,340.7941046,7,340.7941046,7,340.7941046,7,340.7941046,7,340.7941046,7,340.7941046
Guadalajara,SLD,0,138.9472854,0,138.9472854,0,138.9472854,0,138.9472854,0,138.9472854,0,138.9472854
Hidalgo,CIS,0,15.45471758,0,15.45471758,0,15.45471758,0,15.45471758,0,15.45471758,0,15.45471758
Hidalgo,ESC,0,32.37079061,0,32.37079061,0,32.37079061,0,32.37079061,0,32.37079061,0,32.37079061
Hidalgo,IBQ,0,17.88330611,0,17.88330611,0,17.88330611,0,17.88330611,0,17.88330611,0,17.88330611
Hidalgo,ICI,0,5.803398469,0,5.803398469,0,5.803398469,0,5.803398469,0,5.803398469,0,5.803398469
Hidalgo,ICT,0,13.0611485,0,13.0611485,0,13.0611485,0,13.0611485,0,13.0611485,0,13.0611485
Hidalgo,IIT,0,46.89329457,0,46.89329457,0,46.89329457,0,46.89329457,0,46.89329457,0,46.89329457
Hidalgo,NEG,0,88.53334416,0,88.53334416,0,88.53334416,0,88.53334416,0,88.53334416,0,88.53334416
Laguna,ESC,0,23.57670153,0,23.57670153,0,23.57670153,0,23.57670153,0,23.57670153,0,23.57670153
Laguna,IBQ,0,8.778883079,0,8.778883079,0,8.778883079,0,8.778883079,0,8.778883079,0,8.778883079
Laguna,ICI,0,5.580141929,0,5.580141929,0,5.580141929,0,5.580141929,0,5.580141929,0,5.580141929
Laguna,ICT,0,8.75880091,0,8.75880091,0,8.75880091,0,8.75880091,0,8.75880091,0,8.75880091
Laguna,IIT,0,68.41564436,0,68.41564436,0,68.41564436,0,68.41564436,0,68.41564436,0,68.41564436
Laguna,NEG,0,67.88982819,0,67.88982819,0,67.88982819,0,67.88982819,0,67.88982819,0,67.88982819
León,CIS,0,6.435502079,0,6.435502079,0,6.435502079,0,6.435502079,0,6.435502079,0,6.435502079
León,ESC,0,20.25914505,0,20.25914505,0,20.25914505,0,20.25914505,0,20.25914505,0,20.25914505
León,IBQ,0,11.89689331,0,11.89689331,0,11.89689331,0,11.89689331,0,11.89689331,0,11.89689331
León,ICI,0,8.88151523,0,8.88151523,0,8.88151523,0,8.88151523,0,8.88151523,0,8.88151523
León,ICT,0,10.87983837,0,10.87983837,0,10.87983837,0,10.87983837,0,10.87983837,0,10.87983837
León,IIT,1,63.78565586,1,63.78565586,1,63.78565586,1,63.78565586,1,63.78565586,1,63.78565586
León,NEG,0,84.86145011,0,84.86145011,0,84.86145011,0,84.86145011,0,84.86145011,0,84.86145011
Monterrey,AMC,6,200.9056325,6,200.9056325,6,200.9056325,6,200.9056325,6,200.9056325,6,200.9056325
Monterrey,CIS,20,250.5012987,20,250.5012987,20,250.5012987,20,250.5012987,20,250.5012987,20,250.5012987
Monterrey,ESC,21,258.6221829,21,258.6221829,21,258.6221829,21,258.6221829,21,258.6221829,21,258.6221829
Monterrey,IBQ,12,261.726748,12,261.726748,12,261.726748,12,261.726748,12,261.726748,12,261.726748
Monterrey,ICI,4,168.7297376,4,168.7297376,4,168.7297376,4,168.7297376,4,168.7297376,4,168.7297376
Monterrey,ICT,10,282.4402594,10,282.4402594,10,282.4402594,10,282.4402594,10,282.4402594,10,282.4402594
Monterrey,IIT,27,789.9555589,27,789.9555589,27,789.9555589,27,789.9555589,27,789.9555589,27,789.9555589
Monterrey,NEG,28,870.734222,28,870.734222,28,870.734222,28,870.734222,28,870.734222,28,870.734222
Monterrey,SLD,0,282.3843599,0,282.3843599,0,282.3843599,0,282.3843599,0,282.3843599,0,282.3843599
Morelia,CIS,0,0,0,0,0,0,0,0,0,0,0,0
Morelia,ESC,0,0,0,0,0,0,0,0,0,0,0,0
Morelia,IBQ,0,0,0,0,0,0,0,0,0,0,0,0
Morelia,ICI,0,0,0,0,0,0,0,0,0,0,0,0
Morelia,ICT,0,0,0,0,0,0,0,0,0,0,0,0
Morelia,IIT,0,0,0,0,0,0,0,0,0,0,0,0
Morelia,NEG,0,0,0,0,0,0,0,0,0,0,0,0
Puebla,AMC,4,42.65417148,4,42.65417148,4,42.65417148,4,42.65417148,4,42.65417148,4,42.65417148
Puebla,CIS,4,50.54142093,4,50.54142093,4,50.54142093,4,50.54142093,4,50.54142093,4,50.54142093
Puebla,ESC,0,95.08485675,0,95.08485675,0,95.08485675,0,95.08485675,0,95.08485675,0,95.08485675
Puebla,IBQ,0,44.13033897,0,44.13033897,0,44.13033897,0,44.13033897,0,44.13033897,0,44.13033897
Puebla,ICI,0,13.87805646,0,13.87805646,0,13.87805646,0,13.87805646,0,13.87805646,0,13.87805646
Puebla,ICT,0,73.36979746,0,73.36979746,0,73.36979746,0,73.36979746,0,73.36979746,0,73.36979746
Puebla,IIT,4,138.8667016,4,138.8667016,4,138.8667016,4,138.8667016,4,138.8667016,4,138.8667016
Puebla,NEG,8,169.4746563,8,169.4746563,8,169.4746563,8,169.4746563,8,169.4746563,8,169.4746563
Querétaro,AMC,4,68.14927414,4,68.14927414,4,68.14927414,4,68.14927414,4,68.14927414,4,68.14927414
Querétaro,CIS,2,46.38932782,2,46.38932782,2,46.38932782,2,46.38932782,2,46.38932782,2,46.38932782
Querétaro,ESC,5,113.003779,5,113.003779,5,113.003779,5,113.003779,5,113.003779,5,113.003779
Querétaro,IBQ,2,101.7444803,2,101.7444803,2,101.7444803,2,101.7444803,2,101.7444803,2,101.7444803
Querétaro,ICI,0,28.16058235,0,28.16058235,0,28.16058235,0,28.16058235,0,28.16058235,0,28.16058235
Querétaro,ICT,2,79.91303016,2,79.91303016,2,79.91303016,2,79.91303016,2,79.91303016,2,79.91303016
Querétaro,IIT,2,206.4871026,2,206.4871026,2,206.4871026,2,206.4871026,2,206.4871026,2,206.4871026
Querétaro,NEG,4,181.1816547,4,181.1816547,4,181.1816547,4,181.1816547,4,181.1816547,4,181.1816547
Querétaro,SLD,0,41.97076894,0,41.97076894,0,41.97076894,0,41.97076894,0,41.97076894,0,41.97076894
Saltillo,IBQ,0,6.259181017,0,6.259181017,0,6.259181017,0,6.259181017,0,6.259181017,0,6.259181017
Saltillo,ICI,0,6.245243017,0,6.245243017,0,6.245243017,0,6.245243017,0,6.245243017,0,6.245243017
Saltillo,ICT,0,7.221595866,0,7.221595866,0,7.221595866,0,7.221595866,0,7.221595866,0,7.221595866
Saltillo,IIT,0,63.97619594,0,63.97619594,0,63.97619594,0,63.97619594,0,63.97619594,0,63.97619594
Saltillo,NEG,1,56.29778415,1,56.29778415,1,56.29778415,1,56.29778415,1,56.29778415,1,56.29778415
San Luis Potosí,ESC,0,26.56566558,0,26.56566558,0,26.56566558,0,26.56566558,0,26.56566558,0,26.56566558
San Luis Potosí,IBQ,0,8.836217628,0,8.836217628,0,8.836217628,0,8.836217628,0,8.836217628,0,8.836217628
San Luis Potosí,ICI,0,5.883685165,0,5.883685165,0,5.883685165,0,5.883685165,0,5.883685165,0,5.883685165
San Luis Potosí,ICT,0,9.346122839,0,9.346122839,0,9.346122839,0,9.346122839,0,9.346122839,0,9.346122839
San Luis Potosí,IIT,0,53.65548954,0,53.65548954,0,53.65548954,0,53.65548954,0,53.65548954,0,53.65548954
San Luis Potosí,NEG,1,78.71281925,1,78.71281925,1,78.71281925,1,78.71281925,1,78.71281925,1,78.71281925
Santa Fe,AMC,0,34.12467785,0,34.12467785,0,34.12467785,0,34.12467785,0,34.12467785,0,34.12467785
Santa Fe,CIS,6,63.1656113,6,63.1656113,6,63.1656113,6,63.1656113,6,63.1656113,6,63.1656113
Santa Fe,ESC,5,63.7001495,5,63.7001495,5,63.7001495,5,63.7001495,5,63.7001495,5,63.7001495
Santa Fe,IBQ,5,39.06306798,5,39.06306798,5,39.06306798,5,39.06306798,5,39.06306798,5,39.06306798
Santa Fe,ICI,2,17.56780628,2,17.56780628,2,17.56780628,2,17.56780628,2,17.56780628,2,17.56780628
Santa Fe,ICT,3,61.80183122,3,61.80183122,3,61.80183122,3,61.80183122,3,61.80183122,3,61.80183122
Santa Fe,IIT,18,221.3630804,18,221.3630804,18,221.3630804,18,221.3630804,18,221.3630804,18,221.3630804
Santa Fe,NEG,30,332.2137755,30,332.2137755,30,332.2137755,30,332.2137755,30,332.2137755,30,332.2137755
Sinaloa,CIS,0,8.617518876,0,8.617518876,0,8.617518876,0,8.617518876,0,8.617518876,0,8.617518876
Sinaloa,ESC,0,26.78232502,0,26.78232502,0,26.78232502,0,26.78232502,0,26.78232502,0,26.78232502
Sinaloa,IBQ,0,8.624452302,0,8.624452302,0,8.624452302,0,8.624452302,0,8.624452302,0,8.624452302
Sinaloa,ICI,0,6.213363493,0,6.213363493,0,6.213363493,0,6.213363493,0,6.213363493,0,6.213363493
Sinaloa,ICT,0,23.00085061,0,23.00085061,0,23.00085061,0,23.00085061,0,23.00085061,0,23.00085061
Sinaloa,IIT,0,52.60021452,0,52.60021452,0,52.60021452,0,52.60021452,0,52.60021452,0,52.60021452
Sinaloa,NEG,0,110.1612752,0,110.1612752,0,110.1612752,0,110.1612752,0,110.1612752,0,110.1612752
Sonora Norte,AMC,0,24.2138571,0,24.2138571,0,24.2138571,0,24.2138571,0,24.2138571,0,24.2138571
Sonora Norte,CIS,0,10.05685009,0,10.05685009,0,10.05685009,0,10.05685009,0,10.05685009,0,10.05685009
Sonora Norte,ESC,0,46.42510837,0,46.42510837,0,46.42510837,0,46.42510837,0,46.42510837,0,46.42510837
Sonora Norte,IBQ,0,10.57941199,0,10.57941199,0,10.57941199,0,10.57941199,0,10.57941199,0,10.57941199
Sonora Norte,ICI,0,5.550986945,0,5.550986945,0,5.550986945,0,5.550986945,0,5.550986945,0,5.550986945
Sonora Norte,ICT,0,27.68189992,0,27.68189992,0,27.68189992,0,27.68189992,0,27.68189992,0,27.68189992
Sonora Norte,IIT,0,98.9529795,0,98.9529795,0,98.9529795,0,98.9529795,0,98.9529795,0,98.9529795
