TASAXPIN_CALCULO_ORIGINAL,TASA_PROPORCIONAL_CALCULO_ORIGINAL,TASAXPIN_ELIMINAR_OFERTA,TASA_PROPORCIONAL_ELIMINAR_OFERTA,PROGRAMA_ENTRADA_PIN,CAMPUS_PIN,GENERACION,SEMESTRE_AVANCE_GENERACION
0.8253968253968254,0.9629629629629629,0.8095238095238093,0.9444444444444443,CIS,Estado de México,202313,6
0.8412698412698411,1.0192307692307696,0.8253968253968252,1.0000000000000002,CIS,Estado de México,202313,7
0.8253968253968251,0.9811320754716981,0.8095238095238093,0.9622641509433962,CIS,Estado de México,202313,8
0.5714285714285714,0.6923076923076923,0.5555555555555556,0.6730769230769231,CIS,Estado de México,202313,9
0.9047619047619047,0.9827586206896551,0.8888888888888888,0.9655172413793103,CIS,Estado de México,202413,4
0.857142857142857,0.9473684210526316,0.8412698412698412,0.9298245614035088,CIS,Estado de México,202413,5
0.8253968253968251,0.9629629629629628,0.8095238095238093,0.9444444444444443,CIS,Estado de México,202413,6
0.841269841269841,1.0192307692307694,0.8253968253968251,1.0000000000000002,CIS,Estado de México,202413,7
0.8253968253968251,0.9811320754716981,0.8095238095238093,0.9622641509433962,CIS,Estado de México,202413,8
0.5714285714285713,0.6923076923076924,0.5555555555555555,0.6730769230769232,CIS,Estado de México,202413,9
0.9047619047619047,0.9827586206896552,0.8888888888888888,0.9655172413793104,CIS,Estado de México,202513,4
0.857142857142857,0.9473684210526316,0.8412698412698412,0.9298245614035088,CIS,Estado de México,202513,5
0.8253968253968251,0.9629629629629628,0.8095238095238093,0.9444444444444443,CIS,Estado de México,202513,6
0.8412698412698412,1.0192307692307692,0.8253968253968254,1,CIS,Estado de México,202513,7
0.8253968253968251,0.9811320754716981,0.8095238095238093,0.9622641509433962,CIS,Estado de México,202513,8
0.5714285714285714,0.6923076923076924,0.5555555555555556,0.6730769230769232,CIS,Estado de México,202513,9
0.9047619047619047,0.9827586206896551,0.8888888888888888,0.9655172413793103,CIS,Estado de México,202613,4
0.8571428571428572,0.9473684210526314,0.8412698412698412,0.9298245614035088,CIS,Estado de México,202613,5
0.8253968253968254,0.9629629629629629,0.8095238095238093,0.9444444444444443,CIS,Estado de México,202613,6
0.8412698412698411,1.0192307692307696,0.8253968253968252,1.0000000000000002,CIS,Estado de México,202613,7
0.8253968253968251,0.9811320754716981,0.8095238095238093,0.9622641509433962,CIS,Estado de México,202613,8
0.5714285714285714,0.6923076923076923,0.5555555555555556,0.6730769230769231,CIS,Estado de México,202613,9
0.9047619047619047,0.9827586206896551,0.8888888888888888,0.9655172413793103,CIS,Estado de México,202713,4
0.857142857142857,0.9473684210526316,0.8412698412698412,0.9298245614035088,CIS,Estado de México,202713,5
0.8253968253968251,0.9629629629629628,0.8095238095238093,0.9444444444444443,CIS,Estado de México,202713,6
0.841269841269841,1.0192307692307694,0.8253968253968251,1.0000000000000002,CIS,Estado de México,202713,7
0.8253968253968251,0.9811320754716981,0.8095238095238093,0.9622641509433962,CIS,Estado de México,202713,8
0.5714285714285713,0.6923076923076924,0.5555555555555555,0.6730769230769232,CIS,Estado de México,202713,9
0.9047619047619047,0.9827586206896552,0.8888888888888888,0.9655172413793104,CIS,Estado de México,202813,4
0.857142857142857,0.9473684210526316,0.8412698412698412,0.9298245614035088,CIS,Estado de México,202813,5
0.8253968253968251,0.9629629629629628,0.8095238095238093,0.9444444444444443,CIS,Estado de México,202813,6
0.8412698412698412,1.0192307692307692,0.8253968253968254,1,CIS,Estado de México,202813,7
0.8253968253968251,0.9811320754716981,0.8095238095238093,0.9622641509433962,CIS,Estado de México,202813,8
0.5714285714285714,0.6923076923076924,0.5555555555555556,0.6730769230769232,CIS,Estado de México,202813,9
0.9047619047619047,0.9827586206896551,0.8888888888888888,0.9655172413793103,CIS,Estado de México,202913,4
0.8571428571428572,0.9473684210526314,0.8412698412698412,0.9298245614035088,CIS,Estado de México,202913,5
0.8253968253968254,0.9629629629629629,0.8095238095238093,0.9444444444444443,CIS,Estado de México,202913,6
0.8412698412698411,1.0192307692307696,0.8253968253968252,1.0000000000000002,CIS,Estado de México,202913,7
0.8253968253968251,0.9811320754716981,0.8095238095238093,0.9622641509433962,CIS,Estado de México,202913,8
0.5714285714285714,0.6923076923076923,0.5555555555555556,0.6730769230769231,CIS,Estado de México,202913,9
0.9047619047619047,0.9827586206896551,0.8888888888888888,0.9655172413793103,CIS,Estado de México,203013,4
0.857142857142857,0.9473684210526316,0.8412698412698412,0.9298245614035088,CIS,Estado de México,203013,5
0.8253968253968251,0.9629629629629628,0.8095238095238093,0.9444444444444443,CIS,Estado de México,203013,6
0.841269841269841,1.0192307692307694,0.8253968253968251,1.0000000000000002,CIS,Estado de México,203013,7
0.8253968253968251,0.9811320754716981,0.8095238095238093,0.9622641509433962,CIS,Estado de México,203013,8
0.5714285714285713,0.6923076923076924,0.5555555555555555,0.6730769230769232,CIS,Estado de México,203013,9
0.9038461538461539,0.9791666666666666,0.903846153846154,0.9791666666666666,CIS,Guadalajara,202213,4
0.8269230769230769,0.9347826086956521,0.8269230769230771,0.9347826086956522,CIS,Guadalajara,202213,6
0.8653846153846156,1.046511627906977,0.8653846153846156,1.0465116279069766,CIS,Guadalajara,202213,7
0.8846153846153846,1.0222222222222221,0.8846153846153848,1.0222222222222221,CIS,Guadalajara,202213,8
0.6923076923076925,0.782608695652174,0.6923076923076925,0.7826086956521736,CIS,Guadalajara,202213,9
0.3615384652064397,0.5222222275204129,0.3615384652064396,0.5222222275204128,CIS,Guadalajara,202213,10
0.9038461538461537,0.9791666666666665,0.8846153846153846,0.9583333333333333,CIS,Guadalajara,202313,4
0.8846153846153848,0.9787234042553192,0.8461538461538461,0.9361702127659575,CIS,Guadalajara,202313,5
0.8269230769230771,0.934782608695652,0.7884615384615385,0.8913043478260868,CIS,Guadalajara,202313,6
0.8653846153846155,1.0465116279069768,0.8269230769230771,1,CIS,Guadalajara,202313,7
0.8846153846153848,1.0222222222222221,0.8461538461538464,0.977777777777778,CIS,Guadalajara,202313,8
0.6923076923076926,0.7826086956521738,0.6730769230769234,0.7608695652173912,CIS,Guadalajara,202313,9
0.3615384652064396,0.5222222275204129,0.3423076959756704,0.49444444974263513,CIS,Guadalajara,202313,10
0.9038461538461539,0.9791666666666666,0.8846153846153847,0.9583333333333333,CIS,Guadalajara,202413,4
0.8846153846153846,0.978723404255319,0.846153846153846,0.9361702127659574,CIS,Guadalajara,202413,5
0.8269230769230771,0.9347826086956521,0.7884615384615385,0.8913043478260868,CIS,Guadalajara,202413,6
0.8653846153846154,1.0465116279069768,0.8269230769230769,1,CIS,Guadalajara,202413,7
0.8846153846153848,1.0222222222222221,0.8461538461538464,0.977777777777778,CIS,Guadalajara,202413,8
0.6923076923076926,0.7826086956521738,0.6730769230769234,0.7608695652173912,CIS,Guadalajara,202413,9
0.3615384652064397,0.5222222275204129,0.3423076959756704,0.49444444974263513,CIS,Guadalajara,202413,10
0.9038461538461539,0.9791666666666666,0.8846153846153847,0.9583333333333333,CIS,Guadalajara,202513,4
0.8846153846153847,0.9787234042553192,0.8461538461538463,0.9361702127659575,CIS,Guadalajara,202513,5
0.8269230769230769,0.9347826086956521,0.7884615384615384,0.8913043478260868,CIS,Guadalajara,202513,6
0.8653846153846156,1.046511627906977,0.8269230769230772,1.0000000000000002,CIS,Guadalajara,202513,7
0.8846153846153846,1.0222222222222221,0.8461538461538461,0.9777777777777779,CIS,Guadalajara,202513,8
0.6923076923076925,0.782608695652174,0.6730769230769232,0.7608695652173914,CIS,Guadalajara,202513,9
0.3615384652064397,0.5222222275204129,0.3423076959756704,0.49444444974263513,CIS,Guadalajara,202513,10
0.9038461538461537,0.9791666666666665,0.8846153846153846,0.9583333333333333,CIS,Guadalajara,202613,4
0.8846153846153848,0.9787234042553192,0.8461538461538461,0.9361702127659575,CIS,Guadalajara,202613,5
0.8269230769230771,0.934782608695652,0.7884615384615385,0.8913043478260868,CIS,Guadalajara,202613,6
0.8653846153846155,1.0465116279069768,0.8269230769230771,1,CIS,Guadalajara,202613,7
0.8846153846153848,1.0222222222222221,0.8461538461538464,0.977777777777778,CIS,Guadalajara,202613,8
0.6923076923076926,0.7826086956521738,0.6730769230769234,0.7608695652173912,CIS,Guadalajara,202613,9
0.3615384652064396,0.5222222275204129,0.3423076959756704,0.49444444974263513,CIS,Guadalajara,202613,10
0.9038461538461539,0.9791666666666666,0.8846153846153847,0.9583333333333333,CIS,Guadalajara,202713,4
0.8846153846153846,0.978723404255319,0.846153846153846,0.9361702127659574,CIS,Guadalajara,202713,5
0.8269230769230771,0.9347826086956521,0.7884615384615385,0.8913043478260868,CIS,Guadalajara,202713,6
0.8653846153846154,1.0465116279069768,0.8269230769230769,1,CIS,Guadalajara,202713,7
0.8846153846153848,1.0222222222222221,0.8461538461538464,0.977777777777778,CIS,Guadalajara,202713,8
0.6923076923076926,0.7826086956521738,0.6730769230769234,0.7608695652173912,CIS,Guadalajara,202713,9
0.3615384652064397,0.5222222275204129,0.3423076959756704,0.49444444974263513,CIS,Guadalajara,202713,10
0.9038461538461539,0.9791666666666666,0.8846153846153847,0.9583333333333333,CIS,Guadalajara,202813,4
0.8846153846153847,0.9787234042553192,0.8461538461538463,0.9361702127659575,CIS,Guadalajara,202813,5
0.8269230769230769,0.9347826086956521,0.7884615384615384,0.8913043478260868,CIS,Guadalajara,202813,6
0.8653846153846156,1.046511627906977,0.8269230769230772,1.0000000000000002,CIS,Guadalajara,202813,7
0.8846153846153846,1.0222222222222221,0.8461538461538461,0.9777777777777779,CIS,Guadalajara,202813,8
0.6923076923076925,0.782608695652174,0.6730769230769232,0.7608695652173914,CIS,Guadalajara,202813,9
0.3615384652064397,0.5222222275204129,0.3423076959756704,0.49444444974263513,CIS,Guadalajara,202813,10
0.9038461538461537,0.9791666666666665,0.8846153846153846,0.9583333333333333,CIS,Guadalajara,202913,4
0.8846153846153848,0.9787234042553192,0.8461538461538461,0.9361702127659575,CIS,Guadalajara,202913,5
0.8269230769230771,0.934782608695652,0.7884615384615385,0.8913043478260868,CIS,Guadalajara,202913,6
0.8653846153846155,1.0465116279069768,0.8269230769230771,1,CIS,Guadalajara,202913,7
0.8846153846153848,1.0222222222222221,0.8461538461538464,0.977777777777778,CIS,Guadalajara,202913,8
0.6923076923076926,0.7826086956521738,0.6730769230769234,0.7608695652173912,CIS,Guadalajara,202913,9
0.3615384652064396,0.5222222275204129,0.3423076959756704,0.49444444974263513,CIS,Guadalajara,202913,10
0.9038461538461539,0.9791666666666666,0.8846153846153847,0.9583333333333333,CIS,Guadalajara,203013,4
0.8846153846153846,0.978723404255319,0.846153846153846,0.9361702127659574,CIS,Guadalajara,203013,5
0.8269230769230771,0.9347826086956521,0.7884615384615385,0.8913043478260868,CIS,Guadalajara,203013,6
0.8653846153846154,1.0465116279069768,0.8269230769230769,1,CIS,Guadalajara,203013,7
0.8846153846153848,1.0222222222222221,0.8461538461538464,0.977777777777778,CIS,Guadalajara,203013,8
0.6923076923076926,0.7826086956521738,0.6730769230769234,0.7608695652173912,CIS,Guadalajara,203013,9
0.3615384652064397,0.5222222275204129,0.3423076959756704,0.49444444974263513,CIS,Guadalajara,203013,10
0.7647058823529412,1,0.7647058823529411,1.0000000000000002,CIS,Hidalgo,202213,4
0.7647058823529412,1,0.7058823529411765,0.923076923076923,CIS,Hidalgo,202313,4
0.823529411764706,1.0769230769230769,0.7647058823529412,1,CIS,Hidalgo,202313,5
0.7647058823529412,1.0000000000000002,0.7058823529411765,0.9230769230769232,CIS,Hidalgo,202413,4
0.823529411764706,1.0769230769230766,0.7647058823529412,0.9999999999999998,CIS,Hidalgo,202413,5
0.7647058823529412,1,0.7058823529411765,0.923076923076923,CIS,Hidalgo,202513,4
0.823529411764706,1.0769230769230769,0.7647058823529412,1,CIS,Hidalgo,202513,5
0.7647058823529412,1,0.7058823529411765,0.923076923076923,CIS,Hidalgo,202613,4
0.823529411764706,1.0769230769230769,0.7647058823529412,1,CIS,Hidalgo,202613,5
0.7647058823529412,1.0000000000000002,0.7058823529411765,0.9230769230769232,CIS,Hidalgo,202713,4
0.823529411764706,1.0769230769230766,0.7647058823529412,0.9999999999999998,CIS,Hidalgo,202713,5
0.7647058823529412,1,0.7058823529411765,0.923076923076923,CIS,Hidalgo,202813,4
0.823529411764706,1.0769230769230769,0.7647058823529412,1,CIS,Hidalgo,202813,5
0.7647058823529412,1,0.7058823529411765,0.923076923076923,CIS,Hidalgo,202913,4
0.823529411764706,1.0769230769230769,0.7647058823529412,1,CIS,Hidalgo,202913,5
0.7647058823529412,1.0000000000000002,0.7058823529411765,0.9230769230769232,CIS,Hidalgo,203013,4
0.823529411764706,1.0769230769230766,0.7647058823529412,0.9999999999999998,CIS,Hidalgo,203013,5
0.9137931034482759,1,0.9137931034482756,1.0000000000000002,CIS,Puebla,202213,4
0.913793103448276,1,0.9137931034482758,1.0000000000000002,CIS,Puebla,202213,5
0.8965517241379313,0.981132075471698,0.8965517241379307,0.9811320754716979,CIS,Puebla,202213,6
0.8965517241379312,1.0000000000000002,0.8965517241379312,1,CIS,Puebla,202213,7
0.8620689655172414,0.9615384615384617,0.862068965517241,0.9615384615384615,CIS,Puebla,202213,8
1,1,0.8,0.8,CIS,Puebla,202311,5
1,1,0.8,0.8,CIS,Puebla,202311,6
1,1,0.8,0.8,CIS,Puebla,202311,7
1,1,0.8,0.8,CIS,Puebla,202311,8
1,1,0.8,0.8,CIS,Puebla,202311,9
0.9137931034482758,1,0.8793103448275862,0.9622641509433962,CIS,Puebla,202313,4
0.9137931034482758,1,0.8793103448275863,0.9622641509433962,CIS,Puebla,202313,5
0.8965517241379313,0.9811320754716981,0.8793103448275864,0.9622641509433962,CIS,Puebla,202313,6
0.8965517241379312,1,0.8793103448275864,0.9807692307692308,CIS,Puebla,202313,7
0.8620689655172415,0.9615384615384617,0.8448275862068967,0.9423076923076924,CIS,Puebla,202313,8
1,1,0.8,0.8,CIS,Puebla,202411,5
1,1,0.8,0.8,CIS,Puebla,202411,6
1,1,0.8,0.8,CIS,Puebla,202411,7
1,1,0.8,0.8,CIS,Puebla,202411,8
1,1,0.8,0.8,CIS,Puebla,202411,9
0.913793103448276,1,0.8793103448275864,0.9622641509433962,CIS,Puebla,202413,4
0.9137931034482759,0.9999999999999999,0.8793103448275863,0.9622641509433961,CIS,Puebla,202413,5
0.8965517241379312,0.9811320754716981,0.8793103448275863,0.9622641509433962,CIS,Puebla,202413,6
0.8965517241379309,0.9999999999999999,0.8793103448275861,0.9807692307692307,CIS,Puebla,202413,7
0.8620689655172414,0.9615384615384617,0.8448275862068966,0.9423076923076924,CIS,Puebla,202413,8
1,1,0.8,0.8,CIS,Puebla,202511,5
1,1,0.8,0.8,CIS,Puebla,202511,6
1,1,0.8,0.8,CIS,Puebla,202511,7
1,1,0.8,0.8,CIS,Puebla,202511,8
1,1,0.8,0.8,CIS,Puebla,202511,9
0.9137931034482759,1,0.8793103448275863,0.9622641509433962,CIS,Puebla,202513,4
0.913793103448276,1,0.8793103448275863,0.9622641509433962,CIS,Puebla,202513,5
0.8965517241379313,0.981132075471698,0.8793103448275864,0.9622641509433961,CIS,Puebla,202513,6
0.8965517241379312,1.0000000000000002,0.8793103448275863,0.9807692307692311,CIS,Puebla,202513,7
0.8620689655172414,0.9615384615384617,0.8448275862068966,0.9423076923076924,CIS,Puebla,202513,8
1,1,0.8,0.8,CIS,Puebla,202611,5
1,1,0.8,0.8,CIS,Puebla,202611,6
1,1,0.8,0.8,CIS,Puebla,202611,7
1,1,0.8,0.8,CIS,Puebla,202611,8
1,1,0.8,0.8,CIS,Puebla,202611,9
0.9137931034482758,1,0.8793103448275862,0.9622641509433962,CIS,Puebla,202613,4
0.9137931034482758,1,0.8793103448275863,0.9622641509433962,CIS,Puebla,202613,5
0.8965517241379313,0.9811320754716981,0.8793103448275864,0.9622641509433962,CIS,Puebla,202613,6
0.8965517241379312,1,0.8793103448275864,0.9807692307692308,CIS,Puebla,202613,7
0.8620689655172415,0.9615384615384617,0.8448275862068967,0.9423076923076924,CIS,Puebla,202613,8
1,1,0.8,0.8,CIS,Puebla,202711,5
1,1,0.8,0.8,CIS,Puebla,202711,6
1,1,0.8,0.8,CIS,Puebla,202711,7
1,1,0.8,0.8,CIS,Puebla,202711,8
1,1,0.8,0.8,CIS,Puebla,202711,9
0.913793103448276,1,0.8793103448275864,0.9622641509433962,CIS,Puebla,202713,4
0.9137931034482759,0.9999999999999999,0.8793103448275863,0.9622641509433961,CIS,Puebla,202713,5
0.8965517241379312,0.9811320754716981,0.8793103448275863,0.9622641509433962,CIS,Puebla,202713,6
0.8965517241379309,0.9999999999999999,0.8793103448275861,0.9807692307692307,CIS,Puebla,202713,7
0.8620689655172414,0.9615384615384617,0.8448275862068966,0.9423076923076924,CIS,Puebla,202713,8
1,1,0.8,0.8,CIS,Puebla,202811,5
1,1,0.8,0.8,CIS,Puebla,202811,6
1,1,0.8,0.8,CIS,Puebla,202811,7
1,1,0.8,0.8,CIS,Puebla,202811,8
1,1,0.8,0.8,CIS,Puebla,202811,9
0.9137931034482759,1,0.8793103448275863,0.9622641509433962,CIS,Puebla,202813,4
0.913793103448276,1,0.8793103448275863,0.9622641509433962,CIS,Puebla,202813,5
0.8965517241379313,0.981132075471698,0.8793103448275864,0.9622641509433961,CIS,Puebla,202813,6
0.8965517241379312,1.0000000000000002,0.8793103448275863,0.9807692307692311,CIS,Puebla,202813,7
0.8620689655172414,0.9615384615384617,0.8448275862068966,0.9423076923076924,CIS,Puebla,202813,8
1,1,0.8,0.8,CIS,Puebla,202911,5
1,1,0.8,0.8,CIS,Puebla,202911,6
1,1,0.8,0.8,CIS,Puebla,202911,7
1,1,0.8,0.8,CIS,Puebla,202911,8
1,1,0.8,0.8,CIS,Puebla,202911,9
0.9137931034482758,1,0.8793103448275862,0.9622641509433962,CIS,Puebla,202913,4
0.9137931034482758,1,0.8793103448275863,0.9622641509433962,CIS,Puebla,202913,5
0.8965517241379313,0.9811320754716981,0.8793103448275864,0.9622641509433962,CIS,Puebla,202913,6
0.8965517241379312,1,0.8793103448275864,0.9807692307692308,CIS,Puebla,202913,7
0.8620689655172415,0.9615384615384617,0.8448275862068967,0.9423076923076924,CIS,Puebla,202913,8
1,1,0.8,0.8,CIS,Puebla,203011,5
1,1,0.8,0.8,CIS,Puebla,203011,6
1,1,0.8,0.8,CIS,Puebla,203011,7
1,1,0.8,0.8,CIS,Puebla,203011,8
1,1,0.8,0.8,CIS,Puebla,203011,9
0.913793103448276,1,0.8793103448275864,0.9622641509433962,CIS,Puebla,203013,4
0.9137931034482759,0.9999999999999999,0.8793103448275863,0.9622641509433961,CIS,Puebla,203013,5
0.8965517241379312,0.9811320754716981,0.8793103448275863,0.9622641509433962,CIS,Puebla,203013,6
0.8965517241379309,0.9999999999999999,0.8793103448275861,0.9807692307692307,CIS,Puebla,203013,7
0.8620689655172414,0.9615384615384617,0.8448275862068966,0.9423076923076924,CIS,Puebla,203013,8
0.8701298701298701,0.9852941176470588,0.87012987012987,0.9852941176470588,CIS,Santa Fe,202213,4
0.8311688311688311,0.9552238805970151,0.8311688311688312,0.9552238805970149,CIS,Santa Fe,202213,5
0.8311688311688311,1,0.8311688311688311,0.9999999999999999,CIS,Santa Fe,202213,6
0.7922077922077921,0.953125,0.7922077922077921,0.9531250000000003,CIS,Santa Fe,202213,7
0.3766233766233767,0.453125,0.37662337662337664,0.453125,CIS,Santa Fe,202213,9
0.23896104329592224,0.6344827701305521,0.23896104329592222,0.6344827701305521,CIS,Santa Fe,202213,10
0.8701298701298701,0.9852941176470589,0.8051948051948052,0.911764705882353,CIS,Santa Fe,202313,4
0.8311688311688311,0.955223880597015,0.7662337662337663,0.8805970149253732,CIS,Santa Fe,202313,5
0.8311688311688311,1,0.7792207792207791,0.9375,CIS,Santa Fe,202313,6
0.7922077922077922,0.953125,0.7402597402597403,0.890625,CIS,Santa Fe,202313,7
0.8311688311688312,1.0491803278688525,0.7792207792207793,0.9836065573770493,CIS,Santa Fe,202313,8
0.3766233766233767,0.453125,0.3636363636363637,0.4375,CIS,Santa Fe,202313,9
0.23896104329592222,0.6344827701305521,0.22597403030890922,0.6000000115098625,CIS,Santa Fe,202313,10
0.8701298701298701,0.9852941176470588,0.8051948051948051,0.9117647058823529,CIS,Santa Fe,202413,4
0.8311688311688312,0.955223880597015,0.7662337662337662,0.8805970149253732,CIS,Santa Fe,202413,5
0.8311688311688312,1,0.7792207792207793,0.9375,CIS,Santa Fe,202413,6
0.7922077922077922,0.953125,0.7402597402597403,0.890625,CIS,Santa Fe,202413,7
0.8311688311688312,1.0491803278688525,0.7792207792207793,0.9836065573770494,CIS,Santa Fe,202413,8
0.37662337662337664,0.453125,0.36363636363636365,0.4375,CIS,Santa Fe,202413,9
0.23896104329592222,0.6344827701305521,0.22597403030890922,0.6000000115098624,CIS,Santa Fe,202413,10
0.8701298701298701,0.9852941176470588,0.8051948051948051,0.9117647058823529,CIS,Santa Fe,202513,4
0.8311688311688311,0.9552238805970151,0.7662337662337663,0.8805970149253733,CIS,Santa Fe,202513,5
0.8311688311688311,1,0.7792207792207793,0.9375,CIS,Santa Fe,202513,6
0.7922077922077921,0.953125,0.7402597402597402,0.890625,CIS,Santa Fe,202513,7
0.8311688311688312,1.0491803278688527,0.7792207792207793,0.9836065573770494,CIS,Santa Fe,202513,8
0.3766233766233767,0.453125,0.3636363636363637,0.4375,CIS,Santa Fe,202513,9
0.23896104329592224,0.6344827701305521,0.22597403030890925,0.6000000115098625,CIS,Santa Fe,202513,10
0.8701298701298701,0.9852941176470589,0.8051948051948052,0.911764705882353,CIS,Santa Fe,202613,4
0.8311688311688311,0.955223880597015,0.7662337662337663,0.8805970149253732,CIS,Santa Fe,202613,5
0.8311688311688311,1,0.7792207792207791,0.9375,CIS,Santa Fe,202613,6
0.7922077922077922,0.953125,0.7402597402597403,0.890625,CIS,Santa Fe,202613,7
0.8311688311688312,1.0491803278688525,0.7792207792207793,0.9836065573770493,CIS,Santa Fe,202613,8
0.3766233766233767,0.453125,0.3636363636363637,0.4375,CIS,Santa Fe,202613,9
