TASAXPIN_CALCULO_ORIGINAL,TASA_PROPORCIONAL_CALCULO_ORIGINAL,TASAXPIN_ELIMINAR_OFERTA,TASA_PROPORCIONAL_ELIMINAR_OFERTA,PROGRAMA_ENTRADA_PIN,CAMPUS_PIN,GENERACION,SEMESTRE_AVANCE_GENERACION
0.8,1.0,0.8,1.0,AMC,Estado de México,202911,9
0.4,0.5,0.4,0.5,AMC,Estado de México,202911,10
0.27999999523162844,0.699999988079071,0.27999999523162844,0.699999988079071,AMC,Estado de México,202911,11
0.15259999781847,0.5450000014901162,0.15259999781847,0.5450000014901162,AMC,Estado de México,202911,12
0.015399999916553497,0.10091743208851836,0.015399999916553497,0.10091743208851836,AMC,Estado de México,202911,13
1.0,1.0,1.0,1.0,AMC,Estado de México,202913,1
1.0,1.0,1.0,1.0,AMC,Estado de México,202913,2
0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,AMC,Estado de México,202913,3
0.9672131147540984,0.9833333333333334,0.9672131147540984,0.9833333333333334,AMC,Estado de México,202913,4
0.9672131147540985,0.9999999999999998,0.9672131147540985,0.9999999999999998,AMC,Estado de México,202913,5
0.9836065573770494,1.0169491525423728,0.9836065573770494,1.0169491525423728,AMC,Estado de México,202913,6
0.9672131147540985,0.9833333333333336,0.9672131147540985,0.9833333333333336,AMC,Estado de México,202913,7
0.9836065573770494,1.0169491525423726,0.9836065573770494,1.0169491525423726,AMC,Estado de México,202913,8
0.16393442622950816,0.16666666666666666,0.16393442622950816,0.16666666666666666,AMC,Estado de México,202913,9
0.1327868875910024,0.8100000143051148,0.1327868875910024,0.8100000143051148,AMC,Estado de México,202913,10
0.03737704919987038,0.2814814766575117,0.03737704919987038,0.2814814766575117,AMC,Estado de México,202913,11
0.01639344262295082,0.438596490998751,0.01639344262295082,0.438596490998751,AMC,Estado de México,202913,12
1.0,1.0,1.0,1.0,AMC,Estado de México,203011,1
1.0,1.0,1.0,1.0,AMC,Estado de México,203011,2
1.0,1.0,1.0,1.0,AMC,Estado de México,203011,3
1.0,1.0,1.0,1.0,AMC,Estado de México,203011,4
1.0,1.0,1.0,1.0,AMC,Estado de México,203011,5
1.0,1.0,1.0,1.0,AMC,Estado de México,203011,6
0.8,0.8,0.8,0.8,AMC,Estado de México,203011,7
0.8,1.0,0.8,1.0,AMC,Estado de México,203011,8
0.8,1.0,0.8,1.0,AMC,Estado de México,203011,9
0.4,0.5,0.4,0.5,AMC,Estado de México,203011,10
0.27999999523162844,0.699999988079071,0.27999999523162844,0.699999988079071,AMC,Estado de México,203011,11
0.15259999781847,0.5450000014901162,0.15259999781847,0.5450000014901162,AMC,Estado de México,203011,12
0.015399999916553497,0.10091743208851836,0.015399999916553497,0.10091743208851836,AMC,Estado de México,203011,13
1.0,1.0,1.0,1.0,AMC,Estado de México,203013,1
1.0,1.0,1.0,1.0,AMC,Estado de México,203013,2
0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,AMC,Estado de México,203013,3
0.9672131147540984,0.9833333333333334,0.9672131147540984,0.9833333333333334,AMC,Estado de México,203013,4
0.9672131147540984,1.0,0.9672131147540984,1.0,AMC,Estado de México,203013,5
0.9836065573770493,1.0169491525423728,0.9836065573770493,1.0169491525423728,AMC,Estado de México,203013,6
0.9672131147540983,0.9833333333333335,0.9672131147540983,0.9833333333333335,AMC,Estado de México,203013,7
0.9836065573770494,1.0169491525423728,0.9836065573770494,1.0169491525423728,AMC,Estado de México,203013,8
0.16393442622950816,0.16666666666666666,0.16393442622950816,0.16666666666666666,AMC,Estado de México,203013,9
0.13278688759100243,0.8100000143051147,0.13278688759100243,0.8100000143051147,AMC,Estado de México,203013,10
0.03737704919987038,0.28148147665751166,0.03737704919987038,0.28148147665751166,AMC,Estado de México,203013,11
0.01639344262295082,0.438596490998751,0.01639344262295082,0.438596490998751,AMC,Estado de México,203013,12
1.0,1.0,1.0,1.0,AMC,Guadalajara,201913,1
0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419,AMC,Guadalajara,201913,2
0.9354838709677418,1.0,0.9354838709677418,1.0,AMC,Guadalajara,201913,3
0.9032258064516128,0.9655172413793104,0.9032258064516128,0.9655172413793104,AMC,Guadalajara,201913,4
0.8870967741935483,0.9821428571428571,0.8870967741935483,0.9821428571428571,AMC,Guadalajara,201913,5
0.8870967741935483,1.0,0.8870967741935483,1.0,AMC,Guadalajara,201913,6
0.8870967741935483,1.0,0.8870967741935483,1.0,AMC,Guadalajara,201913,7
0.8548387096774193,0.9636363636363636,0.8548387096774193,0.9636363636363636,AMC,Guadalajara,201913,8
0.2258064516129032,0.2641509433962264,0.2258064516129032,0.2641509433962264,AMC,Guadalajara,201913,9
0.16370967511207826,0.7249999897820609,0.16370967511207826,0.7249999897820609,AMC,Guadalajara,201913,10
0.03790322619099771,0.23152709920808623,0.03790322619099771,0.23152709920808623,AMC,Guadalajara,201913,11
1.0,1.0,1.0,1.0,AMC,Guadalajara,202011,1
1.0,1.0,1.0,1.0,AMC,Guadalajara,202011,2
1.0,1.0,1.0,1.0,AMC,Guadalajara,202011,3
1.0,1.0,1.0,1.0,AMC,Guadalajara,202011,4
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,AMC,Guadalajara,202011,5
0.6666666666666666,1.0,0.6666666666666666,1.0,AMC,Guadalajara,202011,6
0.6666666666666666,1.0,0.6666666666666666,1.0,AMC,Guadalajara,202011,7
0.6666666666666666,1.0,0.6666666666666666,1.0,AMC,Guadalajara,202011,8
0.6666666666666666,1.0,0.6666666666666666,1.0,AMC,Guadalajara,202011,9
0.3333333333333333,0.5,0.3333333333333333,0.5,AMC,Guadalajara,202011,10
0.016333332906166714,0.04899999871850014,0.016333332906166714,0.04899999871850014,AMC,Guadalajara,202011,11
1.0,1.0,1.0,1.0,AMC,Guadalajara,202013,1
0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419,AMC,Guadalajara,202013,2
0.9354838709677419,1.0,0.9354838709677419,1.0,AMC,Guadalajara,202013,3
0.9032258064516128,0.9655172413793104,0.9032258064516128,0.9655172413793104,AMC,Guadalajara,202013,4
0.8870967741935483,0.9821428571428571,0.8870967741935483,0.9821428571428571,AMC,Guadalajara,202013,5
0.8870967741935483,1.0,0.8870967741935483,1.0,AMC,Guadalajara,202013,6
0.8870967741935483,1.0,0.8870967741935483,1.0,AMC,Guadalajara,202013,7
0.8548387096774193,0.9636363636363636,0.8548387096774193,0.9636363636363636,AMC,Guadalajara,202013,8
0.2258064516129032,0.2641509433962264,0.2258064516129032,0.2641509433962264,AMC,Guadalajara,202013,9
0.16370967511207823,0.7249999897820608,0.16370967511207823,0.7249999897820608,AMC,Guadalajara,202013,10
0.03790322619099771,0.23152709920808623,0.03790322619099771,0.23152709920808623,AMC,Guadalajara,202013,11
1.0,1.0,1.0,1.0,AMC,Guadalajara,202111,1
1.0,1.0,1.0,1.0,AMC,Guadalajara,202111,2
1.0,1.0,1.0,1.0,AMC,Guadalajara,202111,3
1.0,1.0,1.0,1.0,AMC,Guadalajara,202111,4
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,AMC,Guadalajara,202111,5
